4.000000000000000000e+00
3.799999999999999822e+00
3.799999999999999822e+00
4.399999999999999467e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.878616171147976299e+00
2.100000000000000089e+00
2.469999999999999751e+00
2.056845005602369270e+00
1.643499999999999961e+00
8.739999999999999991e-01
9.024999999999999689e-01
1.994999999999999885e+00
2.625000000000000000e+00
